Year,NHGISST,NHGISCTY,STATENAM,NHGISNAM,ICPSRST,ICPSRCTY,area_base,NHGISST_1950,NHGISCTY_1950,STATENAM_1950,NHGISNAM_1950,ICPSRST_1950,ICPSRCTY_1950,area,weight,US_STATE
1910,470,1090,Tennessee,McNairy,54,1090,1465379387.0802069,470,0230,Tennessee,Chester,54,230,876736.8370019379,0.0005983002386493569,1
1910,280,1170,Mississippi,Prentiss,46,1170,1083111137.570989,280,1170,Mississippi,Prentiss,46,1170,1083111137.57099,1.0,1
1910,280,1390,Mississippi,Tippah,46,1390,1191282833.6942427,280,1390,Mississippi,Tippah,46,1390,1191282833.6942406,1.0,1
1910,280,1410,Mississippi,Tishomingo,46,1410,1151304523.6587718,280,1410,Mississippi,Tishomingo,46,1410,1151304523.6587734,1.0,1
1910,170,0030,Illinois,Alexander,21,30,654005090.3948375,170,0030,Illinois,Alexander,21,30,654005090.3948377,1.0,1
1910,210,0070,Kentucky,Ballard,51,70,710271442.3690112,210,0070,Kentucky,Ballard,51,70,710271442.369011,1.0,1
1910,290,0310,Missouri,Cape Girardeau,34,310,1518509862.4097512,290,0310,Missouri,Cape Girardeau,34,310,1518509862.409749,1.0,1
1910,290,1330,Missouri,Mississippi,34,1330,1109212329.2639773,290,1330,Missouri,Mississippi,34,1330,1109212329.2639735,1.0,1
1910,170,1530,Illinois,Pulaski,21,1530,526237835.74647754,170,1530,Illinois,Pulaski,21,1530,526237835.7464781,1.0,1
1910,290,2010,Missouri,Scott,34,2010,1102986959.4453003,290,2010,Missouri,Scott,34,2010,1102986959.4452994,1.0,1
1910,170,1810,Illinois,Union,21,1810,1093378561.3582203,170,1810,Illinois,Union,21,1810,1093378561.3582246,1.0,1
1910,370,0030,North Carolina,Alexander,47,30,681588114.5618182,370,0030,North Carolina,Alexander,47,30,681588114.5618178,1.0,1
1910,370,0270,North Carolina,Caldwell,47,270,1506321750.4665525,370,0270,North Carolina,Caldwell,47,270,1228413181.9527907,0.8155051744903196,1
1910,370,0270,North Carolina,Caldwell,47,270,1506321750.4665525,370,0110,North Carolina,Avery,47,110,277908568.5137632,0.1844948255096804,1
1910,370,0350,North Carolina,Catawba,47,350,1070690704.5270683,370,0350,North Carolina,Catawba,47,350,1070690704.5270734,1.0,1
1910,370,0970,North Carolina,Iredell,47,970,1547100735.9796653,370,0970,North Carolina,Iredell,47,970,1547100735.9796662,1.0,1
1910,370,1930,North Carolina,Wilkes,47,1930,1963377019.2631729,370,1930,North Carolina,Wilkes,47,1930,1963377019.2631729,1.0,1
1910,510,0035,Virginia,Alexandria,40,130,77493493.45143704,510,5100,Virginia,Alexandria City,40,5100,10136133.149769215,0.1307997961934862,1
1910,510,0035,Virginia,Alexandria,40,130,77493493.45143704,510,0130,Virginia,Arlington,40,130,67357360.30166778,0.8692002038065137,1
1910,510,5100,Virginia,Alexandria City,40,5100,3479422.085306513,510,5100,Virginia,Alexandria City,40,5100,3479422.0853065145,1.0,1
1910,510,0590,Virginia,Fairfax,40,590,1074758572.5946374,510,5100,Virginia,Alexandria City,40,5100,25936699.631084837,0.024132582230509302,1
1910,510,0590,Virginia,Fairfax,40,590,1074758572.5946374,510,0130,Virginia,Arlington,40,130,1104.7921431802279,1.0279444810689782e-06,1
1910,510,0590,Virginia,Fairfax,40,590,1074758572.5946374,510,0590,Virginia,Fairfax,40,590,1043645163.4714922,0.9710507923207065,1
1910,510,0590,Virginia,Fairfax,40,590,1074758572.5946374,510,6100,Virginia,Falls Church City,40,6100,5175604.699915205,0.004815597504303209,1
1910,110,0010,District of Columbia,District Of Columbia,98,10,159234798.88179135,110,0010,District of Columbia,District Of Columbia,98,10,159234798.88179117,1.0,0
1910,240,0310,Maryland,Montgomery,52,290,1310886081.1679113,240,0310,Maryland,Montgomery,52,290,1310886081.1679056,1.0,1
1910,400,0030,Oklahoma,Alfalfa,53,30,2282660262.560149,400,0030,Oklahoma,Alfalfa,53,30,2282660262.5601554,1.0,1
1910,200,0070,Kansas,Barber,32,70,2942655763.5091653,200,0070,Kansas,Barber,32,70,2942655763.509166,1.0,1
1910,400,0470,Oklahoma,Garfield,53,470,2745549793.325837,400,0470,Oklahoma,Garfield,53,470,2745549793.3258257,1.0,1
1910,400,0530,Oklahoma,Grant,53,530,2599266500.147859,400,0530,Oklahoma,Grant,53,530,2599266500.147856,1.0,1
1910,200,0770,Kansas,Harper,32,770,2079189878.8936558,200,0770,Kansas,Harper,32,770,2079189878.893656,1.0,1
1910,400,0930,Oklahoma,Major,53,930,2481038056.2061615,400,0930,Oklahoma,Major,53,930,2481038056.2061567,1.0,1
1910,400,1510,Oklahoma,Woods,53,1510,3340992362.108161,400,1510,Oklahoma,Woods,53,1510,3340992362.1081715,1.0,1
1910,260,0030,Michigan,Alger,23,30,2427058021.1578326,260,0030,Michigan,Alger,23,30,2427058021.1578393,1.0,1
1910,260,0410,Michigan,Delta,23,410,3056368385.6898966,260,0410,Michigan,Delta,23,410,3056368385.689899,1.0,1
1910,260,0950,Michigan,Luce,23,950,2400364889.9468756,260,0950,Michigan,Luce,23,950,2400364889.9468694,1.0,1
1910,260,1030,Michigan,Marquette,23,1030,4844136287.579389,260,1030,Michigan,Marquette,23,1030,4844136287.579359,1.0,1
1910,260,1530,Michigan,Schoolcraft,23,1530,3164644389.6549015,260,1530,Michigan,Schoolcraft,23,1530,3164644389.6548944,1.0,1
1910,190,0050,Iowa,Allamakee,31,50,1706206758.7885172,190,0050,Iowa,Allamakee,31,50,1706206758.7885163,1.0,1
1910,190,0430,Iowa,Clayton,31,430,2052988762.875803,190,0430,Iowa,Clayton,31,430,2052988762.8757994,1.0,1
1910,550,0230,Wisconsin,Crawford,25,230,1551955850.2740922,550,0230,Wisconsin,Crawford,25,230,1551955850.2740967,1.0,1
1910,190,0650,Iowa,Fayette,31,650,1894131452.5494592,190,0650,Iowa,Fayette,31,650,1894131452.54946,1.0,1
1910,270,0550,Minnesota,Houston,33,550,1473288238.06574,270,0550,Minnesota,Houston,33,550,1473288238.0657413,1.0,1
1910,550,1230,Wisconsin,Vernon,25,1230,2114482135.0020185,550,1230,Wisconsin,Vernon,25,1230,2114482135.0020177,1.0,1
1910,190,1910,Iowa,Winneshiek,31,1910,1787448920.780333,190,1910,Iowa,Winneshiek,31,1910,1787448920.780331,1.0,1
1910,260,0050,Michigan,Allegan,23,50,2182069103.711521,260,0050,Michigan,Allegan,23,50,2182069103.7115235,1.0,1
1910,260,0150,Michigan,Barry,23,150,1494529612.145866,260,0150,Michigan,Barry,23,150,1494529612.1458669,1.0,1
1910,260,0770,Michigan,Kalamazoo,23,770,1502958895.2856712,260,0770,Michigan,Kalamazoo,23,770,1502958895.2856688,1.0,1
1910,260,0810,Michigan,Kent,23,810,2258325367.750653,260,0810,Michigan,Kent,23,810,2258325367.7506533,1.0,1
1910,260,1390,Michigan,Ottawa,23,1390,1494605818.9689128,260,1390,Michigan,Ottawa,23,1390,1494605818.9689083,1.0,1
1910,260,1590,Michigan,Van Buren,23,1590,1613955414.9910245,260,1590,Michigan,Van Buren,23,1590,1613955414.9910262,1.0,1
1910,240,0010,Maryland,Allegany,52,10,1113463924.7505238,240,0010,Maryland,Allegany,52,10,1113463924.75052,1.0,1
1910,420,0090,Pennsylvania,Bedford,14,90,2634156582.055398,420,0090,Pennsylvania,Bedford,14,90,2634156582.055399,1.0,1
1910,420,0570,Pennsylvania,Fulton,14,570,1134575681.5090888,420,0570,Pennsylvania,Fulton,14,570,1134575681.5090947,1.0,1
1910,240,0230,Maryland,Garrett,52,210,1698360143.2981462,240,0230,Maryland,Garrett,52,210,1698360143.2981477,1.0,1
1910,540,0270,West Virginia,Hampshire,56,270,1669526793.8146527,540,0270,West Virginia,Hampshire,56,270,1669526793.8146517,1.0,1
1910,540,0570,West Virginia,Mineral,56,570,852671709.2175387,540,0570,West Virginia,Mineral,56,570,852671709.2175376,1.0,1
1910,540,0650,West Virginia,Morgan,56,650,594701066.2982817,540,0650,West Virginia,Morgan,56,650,594701066.2982827,1.0,1
1910,420,1110,Pennsylvania,Somerset,14,1110,2799976992.3753977,420,1110,Pennsylvania,Somerset,14,1110,2799976992.3753858,1.0,1
1910,240,0430,Maryland,Washington,52,410,1210474653.2613254,240,0430,Maryland,Washington,52,410,1210474653.2613242,1.0,1
1910,360,0030,New York,Allegany,13,30,2679048474.060937,360,0030,New York,Allegany,13,30,2679048474.060939,1.0,1
1910,360,0090,New York,Cattaraugus,13,90,3425230370.7314544,360,0090,New York,Cattaraugus,13,90,3425230370.7314787,1.0,1
1910,360,0510,New York,Livingston,13,510,1658712911.7456234,360,0510,New York,Livingston,13,510,1658712911.7456238,1.0,1
1910,420,0830,Pennsylvania,Mckean,14,830,2548982442.316425,420,0830,Pennsylvania,Mckean,14,830,2548982442.3164225,1.0,1
1910,420,1050,Pennsylvania,Potter,14,1050,2800854694.178082,420,1050,Pennsylvania,Potter,14,1050,2800854694.1780777,1.0,1
1910,360,1010,New York,Steuben,13,1010,3636578342.15556,360,1010,New York,Steuben,13,1010,3636578342.1555643,1.0,1
1910,360,1210,New York,Wyoming,13,1210,1544386895.8965156,360,1210,New York,Wyoming,13,1210,1544386895.896516,1.0,1
1910,370,0050,North Carolina,Alleghany,47,50,612490231.6964436,370,0050,North Carolina,Alleghany,47,50,612490231.6964443,1.0,1
1910,370,0090,North Carolina,Ashe,47,90,1112130739.1423454,370,0090,North Carolina,Ashe,47,90,1112130739.1423512,1.0,1
1910,510,0770,Virginia,Grayson,40,770,1164229709.1121802,510,0770,Virginia,Grayson,40,770,1164229709.1121764,1.0,1
1910,370,1710,North Carolina,Surry,47,1710,1389046531.8495345,370,1710,North Carolina,Surry,47,1710,1389046531.8495333,1.0,1
1910,510,0050,Virginia,Alleghany,40,50,1172156812.3723764,510,0050,Virginia,Alleghany,40,50,1172156812.3723748,1.0,1
1910,510,0170,Virginia,Bath,40,170,1384563732.1614475,510,0170,Virginia,Bath,40,170,1384563732.161442,1.0,1
1910,510,0230,Virginia,Botetourt,40,230,1414014326.4641364,510,0230,Virginia,Botetourt,40,230,1414014326.464136,1.0,1
1910,510,5600,Virginia,Clifton Forge City,40,5600,4789557.848460287,510,5600,Virginia,Clifton Forge City,40,5600,4789557.848460281,1.0,1
1910,510,0450,Virginia,Craig,40,450,856286775.8338943,510,0450,Virginia,Craig,40,450,856286775.8338947,1.0,1
1910,540,0250,West Virginia,Greenbrier,56,250,2653440432.471423,540,0250,West Virginia,Greenbrier,56,250,2653440432.4714174,1.0,1
1910,540,0630,West Virginia,Monroe,56,630,1226721165.8858802,540,0630,West Virginia,Monroe,56,630,1226721165.8858783,1.0,1
1910,510,1630,Virginia,Rockbridge,40,1630,1572891430.5972102,510,1630,Virginia,Rockbridge,40,1630,1572891430.5972097,1.0,1
1910,420,0030,Pennsylvania,Allegheny,14,30,1928718788.202988,420,0030,Pennsylvania,Allegheny,14,30,1928718788.2029877,1.0,1
1910,420,0050,Pennsylvania,Armstrong,14,50,1719585145.3624415,420,0050,Pennsylvania,Armstrong,14,50,1719585145.3624327,1.0,1
1910,420,0070,Pennsylvania,Beaver,14,70,1149830801.085506,420,0070,Pennsylvania,Beaver,14,70,1149830801.0855045,1.0,1
1910,420,0190,Pennsylvania,Butler,14,190,2058462616.0281668,420,0190,Pennsylvania,Butler,14,190,2058462616.028168,1.0,1
1910,420,1250,Pennsylvania,Washington,14,1250,2229758056.225373,420,1250,Pennsylvania,Washington,14,1250,2229758056.2253714,1.0,1
1910,420,1290,Pennsylvania,Westmoreland,14,1290,2683503967.0451794,420,1290,Pennsylvania,Westmoreland,14,1290,2683503967.0451717,1.0,1
1910,180,0330,Indiana,De Kalb,22,330,942390515.8425289,180,0330,Indiana,De Kalb,22,330,942390515.8425286,1.0,1
1910,390,0390,Ohio,Defiance,24,390,1072744615.4092093,390,0390,Ohio,Defiance,24,390,1072744615.4092132,1.0,1
1910,180,0690,Indiana,Huntington,22,690,1004196893.0518337,180,0690,Indiana,Huntington,22,690,1004196893.051833,1.0,1
1910,180,1130,Indiana,Noble,22,1130,1081466588.05053,180,1130,Indiana,Noble,22,1130,1081466588.0505302,1.0,1
1910,390,1250,Ohio,Paulding,24,1250,1084809672.5440829,390,1250,Ohio,Paulding,24,1250,1084809672.5440817,1.0,1
1910,180,1830,Indiana,Whitley,22,1830,875193411.5593551,180,1830,Indiana,Whitley,22,1830,875193411.5593529,1.0,1
1910,200,0010,Kansas,Allen,32,10,1308778602.006924,200,0010,Kansas,Allen,32,10,1308778602.006925,1.0,1
1910,200,0030,Kansas,Anderson,32,30,1511890982.6195853,200,0030,Kansas,Anderson,32,30,1511890982.6195855,1.0,1
1910,200,0110,Kansas,Bourbon,32,110,1655245590.0913486,200,0110,Kansas,Bourbon,32,110,1655245590.0913455,1.0,1
1910,200,0310,Kansas,Coffey,32,310,1694071902.5212283,200,0310,Kansas,Coffey,32,310,1694071902.52123,1.0,1
1910,200,1070,Kansas,Linn,32,1070,1570487967.0421414,200,1070,Kansas,Linn,32,1070,1570487967.0421429,1.0,1
1910,200,1330,Kansas,Neosho,32,1330,1496479480.3777802,200,1330,Kansas,Neosho,32,1330,1496479480.3777804,1.0,1
1910,200,2050,Kansas,Wilson,32,2050,1489426302.5332866,200,2050,Kansas,Wilson,32,2050,1489426302.5332875,1.0,1
1910,200,2070,Kansas,Woodson,32,2070,1308622782.3054066,200,2070,Kansas,Woodson,32,2070,1308622782.305406,1.0,1
1910,210,0030,Kentucky,Allen,51,30,911201175.4992732,210,0030,Kentucky,Allen,51,30,911201175.4992722,1.0,1
1910,210,0090,Kentucky,Barren,51,90,1295396436.5497665,210,0090,Kentucky,Barren,51,90,1295396436.549766,1.0,1
1910,470,1110,Tennessee,Macon,54,1110,800374978.538302,470,1110,Tennessee,Macon,54,1110,800374978.5383009,1.0,1
1910,210,1710,Kentucky,Monroe,51,1710,860148998.3165929,210,1710,Kentucky,Monroe,51,1710,860148998.3165934,1.0,1
1910,210,2130,Kentucky,Simpson,51,2130,612109269.8420166,210,2130,Kentucky,Simpson,51,2130,612109269.8420157,1.0,1
1910,470,1650,Tennessee,Sumner,54,1650,1402219123.6245205,470,1650,Tennessee,Sumner,54,1650,1402219123.624521,1.0,1
1910,210,2270,Kentucky,Warren,51,2270,1419038966.419973,210,2270,Kentucky,Warren,51,2270,1419038966.4199753,1.0,1
1910,390,0030,Ohio,Allen,24,30,1053728592.6119084,390,0030,Ohio,Allen,24,30,1053728592.6119088,1.0,1
1910,390,0110,Ohio,Auglaize,24,110,1040930448.3656431,390,0110,Ohio,Auglaize,24,110,1040930448.3656421,1.0,1
1910,390,0630,Ohio,Hancock,24,630,1382170073.9863636,390,0630,Ohio,Hancock,24,630,1382170073.986361,1.0,1
1910,390,0650,Ohio,Hardin,24,650,1218972562.9112027,390,0650,Ohio,Hardin,24,650,1218972562.9112043,1.0,1
1910,390,1370,Ohio,Putnam,24,1370,1254334644.8452847,390,1370,Ohio,Putnam,24,1370,1254334644.8452833,1.0,1
1910,260,1410,Michigan,Presque Isle,23,1410,1773775829.6137416,260,1410,Michigan,Presque Isle,23,1410,1773775829.6137428,1.0,1
1910,060,0030,California,Alpine,71,30,1924858065.8112662,060,0030,California,Alpine,71,30,1924858065.8112662,1.0,1
1910,060,0050,California,Amador,71,50,1569410707.560418,060,0050,California,Amador,71,50,1569410707.5604198,1.0,1
1910,060,0090,California,Calaveras,71,90,2685628610.365608,060,0090,California,Calaveras,71,90,2685628610.365614,1.0,1
1910,320,0050,Nevada,Douglas,65,50,2047426421.6003172,320,0050,Nevada,Douglas,65,50,1910453254.0222054,0.933099833951029,1
1910,320,0050,Nevada,Douglas,65,50,2047426421.6003172,320,0190,Nevada,Lyon,65,190,136973167.57811162,0.06690016604897096,1
1910,060,0170,California,El Dorado,71,170,4690299450.579056,060,0170,California,El Dorado,71,170,4626085617.439432,0.9863092252816198,1
1910,060,0170,California,El Dorado,71,170,4690299450.579056,060,0610,California,Placer,71,610,64213833.13962052,0.01369077471838026,1
1910,060,0610,California,Placer,71,610,3828727947.992602,060,0170,California,El Dorado,71,170,1631782.7683557859,0.0004261944934508425,1
1910,060,0610,California,Placer,71,610,3828727947.992602,060,0610,California,Placer,71,610,3827096165.224235,0.9995738055065492,1
1910,060,0510,California,Mono,71,510,8111530736.671645,060,0510,California,Mono,71,510,8111530736.671654,1.0,1
1910,060,1090,California,Tuolumne,71,1090,5890796543.840103,060,1090,California,Tuolumne,71,1090,5890796543.840084,1.0,1
1910,060,0670,California,Sacramento,71,670,2536823961.9433856,060,0670,California,Sacramento,71,670,2536823961.9433804,1.0,1
1910,510,0070,Virginia,Amelia,40,70,928565794.5008851,510,0070,Virginia,Amelia,40,70,928565794.5008837,1.0,1
1910,510,0410,Virginia,Chesterfield,40,410,1236598972.8713422,510,0410,Virginia,Chesterfield,40,410,1185885201.9709356,0.9589893150382913,1
1910,510,0410,Virginia,Chesterfield,40,410,1236598972.8713422,510,5700,Virginia,Colonial Heights City,40,5700,20233534.85581406,0.016362244591577316,1
1910,510,0410,Virginia,Chesterfield,40,410,1236598972.8713422,510,7600,Virginia,Richmond City,40,7600,30480236.04458482,0.024648440370131395,1
1910,510,0870,Virginia,Henrico,40,870,685949580.4860525,510,0410,Virginia,Chesterfield,40,410,2362756.0324826646,0.0034445039397916865,1
1910,510,0870,Virginia,Henrico,40,870,685949580.4860525,510,0870,Virginia,Henrico,40,870,636563820.4376215,0.9280038045749112,1
1910,510,0870,Virginia,Henrico,40,870,685949580.4860525,510,7600,Virginia,Richmond City,40,7600,47023004.015948996,0.06855169148529727,1
1910,510,0490,Virginia,Cumberland,40,490,776367732.7580839,510,0490,Virginia,Cumberland,40,490,776367732.758084,1.0,1
1910,510,0530,Virginia,Dinwiddie,40,530,1330577973.234971,510,0530,Virginia,Dinwiddie,40,530,1313618416.973779,0.9872539929246286,1
1910,510,0530,Virginia,Dinwiddie,40,530,1330577973.234971,510,7300,Virginia,Petersburg City,40,7300,16959556.261186264,0.012746007075371445,1
1910,510,1350,Virginia,Nottoway,40,1350,818565176.503862,510,1350,Virginia,Nottoway,40,1350,818565176.5038626,1.0,1
1910,510,1450,Virginia,Powhatan,40,1450,679460825.8621309,510,1450,Virginia,Powhatan,40,1450,679460825.8621318,1.0,1
1910,510,1470,Virginia,Prince Edward,40,1470,916437319.4273891,510,1470,Virginia,Prince Edward,40,1470,916437319.4273881,1.0,1
1910,510,0090,Virginia,Amherst,40,90,1240214593.1839404,510,0090,Virginia,Amherst,40,90,1240214593.1839411,1.0,1
1910,510,0110,Virginia,Appomattox,40,110,866951383.9034512,510,0110,Virginia,Appomattox,40,110,866951383.9034489,1.0,1
1910,510,0190,Virginia,Bedford,40,190,2037822394.407572,510,0190,Virginia,Bedford,40,190,2037822394.4075615,1.0,1
1910,510,0310,Virginia,Campbell,40,310,1404267981.3295264,510,0310,Virginia,Campbell,40,310,1380671389.6591098,0.9831965180548513,1
1910,510,0310,Virginia,Campbell,40,310,1404267981.3295264,510,6800,Virginia,Lynchburg City,40,6800,23596591.67042126,0.016803481945148753,1
1910,510,6800,Virginia,Lynchburg City,40,6800,10744024.630410857,510,6800,Virginia,Lynchburg City,40,6800,10744024.630410852,1.0,1
1910,280,0050,Mississippi,Amite,46,50,1894866048.1325011,280,0050,Mississippi,Amite,46,50,1894866048.1324978,1.0,1
1910,220,0370,Louisiana,East Feliciana,45,370,1180453339.9708655,220,0370,Louisiana,East Feliciana,45,370,1180453339.970858,1.0,1
1910,280,0850,Mississippi,Lincoln,46,850,1523363397.9454708,280,0850,Mississippi,Lincoln,46,850,1523363397.9454713,1.0,1
1910,280,1130,Mississippi,Pike,46,1130,1865969329.8176847,280,1130,Mississippi,Pike,46,1130,1063662733.2799044,0.5700322702430644,1
1910,280,1130,Mississippi,Pike,46,1130,1865969329.8176847,280,1470,Mississippi,Walthall,46,1470,802306596.5377808,0.42996772975693565,1
1910,220,0910,Louisiana,St Helena,45,910,1061025906.2389956,220,0910,Louisiana,St Helena,45,910,1061025906.238992,1.0,1
1910,220,1050,Louisiana,Tangipahoa,45,1050,2076711081.325872,220,1050,Louisiana,Tangipahoa,45,1050,2076711081.3258631,1.0,1
1910,200,0590,Kansas,Franklin,32,590,1494776426.3745396,200,0590,Kansas,Franklin,32,590,1494776426.3745353,1.0,1
1910,200,1210,Kansas,Miami,32,1210,1528796911.74268,200,1210,Kansas,Miami,32,1210,1528796911.74268,1.0,1
1910,210,0050,Kentucky,Anderson,51,50,526407390.7903993,210,0050,Kentucky,Anderson,51,50,526407390.79039985,1.0,1
1910,210,0730,Kentucky,Franklin,51,730,548783075.1024287,210,0730,Kentucky,Franklin,51,730,548783075.1024278,1.0,1
1910,210,1670,Kentucky,Mercer,51,1670,653387573.4037436,210,1670,Kentucky,Mercer,51,1670,653387573.4037415,1.0,1
1910,210,1790,Kentucky,Nelson,51,1790,1098352478.5647354,210,1790,Kentucky,Nelson,51,1790,1098352478.5647357,1.0,1
1910,210,2110,Kentucky,Shelby,51,2110,998803451.5926921,210,2110,Kentucky,Shelby,51,2110,998803451.5926923,1.0,1
1910,210,2150,Kentucky,Spencer,51,2150,496660113.49715805,210,2150,Kentucky,Spencer,51,2150,496660113.49715734,1.0,1
1910,210,2290,Kentucky,Washington,51,2290,780059367.6721154,210,2290,Kentucky,Washington,51,2290,780059367.6721222,1.0,1
1910,210,2390,Kentucky,Woodford,51,2390,502128485.22944933,210,2390,Kentucky,Woodford,51,2390,502128485.229449,1.0,1
1910,130,1470,Georgia,Hart,44,1470,665478213.6413333,130,1470,Georgia,Hart,44,1470,665478213.6413332,1.0,1
1910,450,0730,South Carolina,Oconee,48,730,1764641170.8548794,450,0730,South Carolina,Oconee,48,730,1764641170.8548748,1.0,1
1910,450,0770,South Carolina,Pickens,48,770,1305937444.2736356,450,0770,South Carolina,Pickens,48,770,1305937444.2736375,1.0,1
1910,470,0010,Tennessee,Anderson,54,10,893010412.6653109,470,0010,Tennessee,Anderson,54,10,893010412.6653076,1.0,1
1910,470,0130,Tennessee,Campbell,54,130,1287695028.7493854,470,0130,Tennessee,Campbell,54,130,1287695028.7493834,0.999998256110589,1
1910,470,0130,Tennessee,Campbell,54,130,1287695028.7493854,210,2350,Kentucky,Whitley,51,2350,2245.6016413036905,1.7438894109917499e-06,1
1910,210,2350,Kentucky,Whitley,51,2350,1491866551.4581325,470,0130,Tennessee,Campbell,54,130,2245.6016413036923,1.5052272999672663e-06,1
1910,210,2350,Kentucky,Whitley,51,2350,1491866551.4581325,210,2350,Kentucky,Whitley,51,2350,1152841550.2258594,0.7727499579707823,1
1910,210,2350,Kentucky,Whitley,51,2350,1491866551.4581325,210,1470,Kentucky,Mccreary,51,1470,339025001.2322703,0.2272485368019179,1
1910,470,0930,Tennessee,Knox,54,930,1362002982.6493168,470,0930,Tennessee,Knox,54,930,1362002982.6493137,1.0,1
1910,470,1290,Tennessee,Morgan,54,1290,1348449715.4008985,470,1290,Tennessee,Morgan,54,1290,1346599868.8724926,0.9986281679566708,1
1910,470,1290,Tennessee,Morgan,54,1290,1348449715.4008985,470,1510,Tennessee,Scott,54,1510,1849846.5284051218,0.0013718320433292223,1
1910,470,1510,Tennessee,Scott,54,1510,1385826889.5608666,470,1290,Tennessee,Morgan,54,1290,6626415.421550846,0.004781560721231621,1
1910,470,1510,Tennessee,Scott,54,1510,1385826889.5608666,470,1510,Tennessee,Scott,54,1510,1379200474.1393187,0.9952184392787683,1
1910,470,1450,Tennessee,Roane,54,1450,1023502087.4483874,470,1450,Tennessee,Roane,54,1450,1023099470.4457027,0.9996066280590732,1
1910,470,1450,Tennessee,Roane,54,1450,1023502087.4483874,470,1050,Tennessee,Loudon,54,1050,402617.00268222723,0.00039337194092682414,1
1910,470,1730,Tennessee,Union,54,1730,652373436.0111245,470,1730,Tennessee,Union,54,1730,640039218.866762,0.9810933179318582,1
1910,470,1730,Tennessee,Union,54,1730,652373436.0111245,470,0570,Tennessee,Grainger,54,570,12334217.144363672,0.018906682068141906,1
1910,480,0010,Texas,Anderson,49,10,2791967882.7445416,480,0010,Texas,Anderson,49,10,2791967882.744545,1.0,1
1910,480,0730,Texas,Cherokee,49,730,2730666974.5572658,480,0730,Texas,Cherokee,49,730,2730666974.557268,1.0,1
1910,480,3470,Texas,Nacogdoches,49,3470,2561867686.454724,480,0730,Texas,Cherokee,49,730,20381704.34332744,0.007955798986454673,1
1910,480,3470,Texas,Nacogdoches,49,3470,2561867686.454724,480,3470,Texas,Nacogdoches,49,3470,2541485982.1113925,0.9920442010135453,1
1910,480,1610,Texas,Freestone,49,1610,2310230938.3005705,480,1610,Texas,Freestone,49,1610,2310230938.3005705,1.0,1
1910,480,2130,Texas,Henderson,49,2130,2458343366.993947,480,2130,Texas,Henderson,49,2130,2458343366.9939494,1.0,1
1910,480,2250,Texas,Houston,49,2250,3202326467.7164106,480,2250,Texas,Houston,49,2250,3202326467.716403,1.0,1
1910,480,2890,Texas,Leon,49,2890,2798999833.355655,480,2890,Texas,Leon,49,2890,2798999833.3556447,1.0,1
1910,290,0030,Missouri,Andrew,34,30,1130328076.4220736,290,0030,Missouri,Andrew,34,30,1130328076.4220736,1.0,1
1910,290,0210,Missouri,Buchanan,34,210,1073896395.4539459,290,0210,Missouri,Buchanan,34,210,1073896395.453948,1.0,1
1910,290,0630,Missouri,De Kalb,34,630,1102855532.5542493,290,0630,Missouri,De Kalb,34,630,1102855532.5542486,1.0,1
1910,200,0430,Kansas,Doniphan,32,430,1047605316.0883378,200,0430,Kansas,Doniphan,32,430,1047605316.0883373,1.0,1
1910,290,0750,Missouri,Gentry,34,750,1273539136.3972144,290,0750,Missouri,Gentry,34,750,1273539136.3972158,1.0,1
1910,290,0870,Missouri,Holt,34,870,1214735732.6494596,290,0870,Missouri,Holt,34,870,1214735732.649462,1.0,1
1910,290,1470,Missouri,Nodaway,34,1470,2273708471.4377594,290,1470,Missouri,Nodaway,34,1470,2273708471.4377537,1.0,1
1910,480,0030,Texas,Andrews,49,30,3887725306.531725,480,0030,Texas,Andrews,49,30,3887725306.5317245,1.0,1
1910,480,1350,Texas,Ector,49,1350,2335593387.9492064,480,1350,Texas,Ector,49,1350,2335593387.949204,1.0,1
1910,480,1650,Texas,Gaines,49,1650,3892388654.0955596,480,1650,Texas,Gaines,49,1650,3892388654.095561,1.0,1
1910,355,0055,New Mexico Territory,Chaves,66,50,24211925259.529022,350,0250,New Mexico,Lea,66,250,4331782776.911523,0.17891112459991906,0
1910,355,0055,New Mexico Territory,Chaves,66,50,24211925259.529022,350,0410,New Mexico,Roosevelt,66,410,1647096568.2945592,0.06802831871646872,0
1910,355,0055,New Mexico Territory,Chaves,66,50,24211925259.529022,350,0050,New Mexico,Chaves,66,50,15734496532.323685,0.6498655668091123,0
1910,355,0055,New Mexico Territory,Chaves,66,50,24211925259.529022,350,0110,New Mexico,De Baca,66,110,2498549381.9992476,0.10319498987450001,0
1910,355,0135,New Mexico Territory,Eddy,66,150,17920552929.36141,350,0250,New Mexico,Lea,66,250,7049011163.671287,0.39334786105411096,0
1910,355,0135,New Mexico Territory,Eddy,66,150,17920552929.36141,350,0150,New Mexico,Eddy,66,150,10871541765.690107,0.6066521389458891,0
1910,480,3170,Texas,Martin,49,3170,2371656738.3901606,480,3170,Texas,Martin,49,3170,2371656738.3901725,1.0,1
1910,480,3290,Texas,Midland,49,3290,2336298641.9088097,480,3290,Texas,Midland,49,3290,2336298641.9088054,1.0,1
1910,480,4950,Texas,Winkler,49,4950,2178881721.6619205,480,4950,Texas,Winkler,49,4950,2178881721.66192,1.0,1
1910,230,0010,Maine,Androscoggin,2,10,1287867303.2251987,230,0010,Maine,Androscoggin,2,10,1287867303.2252002,1.0,1
